sid,search,"splunk_server","_time","is_realtime","event_count","exec_time","result_count","scan_count",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time"
"1584868620.1959","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584868620.640990",0,5,1584868620,5,0,canceled,"55.836",,,,,,,,,,,
"1584872220.1972","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584872220.564724",0,5,1584872220,5,0,canceled,"35.998",,,,,,,,,,,
"1584875821.1985","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584875821.463900",0,8,1584875821,8,0,canceled,"33.261",,,,,,,,,,,
"1584879421.1998","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584879421.430453",0,12,1584879421,12,0,canceled,"5.915",,,,,,,,,,,
"1584883020.2011","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584883020.527913",0,8,1584883020,8,0,canceled,"31.438000000000002",,,,,,,,,,,
"1584886620.2024","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584886620.619947",0,10,1584886620,10,0,canceled,"9.17",,,,,,,,,,,
"1584890220.2036","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584890220.672322",0,7,1584890220,7,0,canceled,"32.745",,,,,,,,,,,
"1584893820.2049","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584893820.606479",0,10,1584893820,10,0,canceled,"29.365000000000002",,,,,,,,,,,
"1584897420.2062","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584897420.581504",0,7,1584897420,7,0,canceled,"32.036",,,,,,,,,,,
"1584901020.2075","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584901020.534084",0,6,1584901020,6,0,canceled,"32.629",,,,,,,,,,,
"1584904621.2088","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584904621.435010",0,5,1584904621,5,0,canceled,"32.055",,,,,,,,,,,
"1584908221.2101","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584908221.345015",0,6,1584908221,6,0,canceled,"34.660000000000004",,,,,,,,,,,
"1584911821.2114","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584911821.024805",0,7,1584911821,7,0,canceled,"33.977000000000004",,,,,,,,,,,
"1584915420.2127","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584915420.904016",0,7,1584915421,7,0,canceled,"34.466",,,,,,,,,,,
"1584919021.2140","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584919021.183370",0,8,1584919021,8,0,canceled,"33.658",,,,,,,,,,,
"1584922621.2153","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584922621.118254",0,8,1584922621,8,0,canceled,"29.715",,,,,,,,,,,
"1584926221.2165","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584926221.209964",0,10,1584926221,10,0,canceled,"16.323",,,,,,,,,,,
"1584929821.2178","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584929821.217239",0,10,1584929821,10,0,canceled,"25.901",,,,,,,,,,,
"1584933421.2191","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584933421.232726",0,11,1584933421,11,0,canceled,"8.696",,,,,,,,,,,
"1584937021.2204","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584937021.333085",0,7,1584937021,7,0,canceled,"34.649",,,,,,,,,,,
"1584940621.2217","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584940621.071763",0,6,1584940621,6,0,canceled,"32.562",,,,,,,,,,,
"1584944221.2230","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584944221.122649",0,9,1584944221,9,0,canceled,"32.156",,,,,,,,,,,
"1584947821.2243","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584947821.080257",0,8,1584947821,8,0,canceled,"31.432000000000002",,,,,,,,,,,
"1584951421.2259","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584951421.192897",0,8,1584951421,8,0,canceled,"32.232",,,,,,,,,,,
"1584955021.2272","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584955021.126936",0,6,1584955021,6,0,canceled,"34.061",,,,,,,,,,,
"1584958621.2284","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584958621.184240",0,7,1584958621,7,0,canceled,"34.204",,,,,,,,,,,
"1584962221.2297","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584962221.191004",0,9,1584962221,9,0,canceled,"35.828",,,,,,,,,,,
"1584965820.2310","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584965820.934115",0,6,1584965821,6,0,canceled,"33.756",,,,,,,,,,,
"1584969420.2323","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584969420.966770",0,4,1584969421,4,0,canceled,"34.596000000000004",,,,,,,,,,,
"1584973021.2336","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584973021.021163",0,10,1584973021,10,0,canceled,"7.327",,,,,,,,,,,
"1584976621.2349","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584976621.136050",0,8,1584976621,8,0,canceled,"34.303",,,,,,,,,,,
"1584980221.2362","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584980221.402689",0,7,1584980221,7,0,canceled,"3.763",,,,,,,,,,,
"1584983821.2375","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584983821.350055",0,8,1584983821,8,0,canceled,"50.389",,,,,,,,,,,
"1584987421.2387","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584987421.446202",0,7,1584987421,7,0,canceled,"33.013",,,,,,,,,,,
"1584991021.2400","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584991021.441192",0,11,1584991021,11,0,canceled,"31.942",,,,,,,,,,,
"1584994620.2413","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1584994620.552262",0,8,1584994620,8,0,canceled,"33.366",,,,,,,,,,,
"1584998220.2426","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1584998220.590124",0,8,1584998220,8,0,canceled,"38.096000000000004",,,,,,,,,,,
"1585001820.2439","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585001820.670718",0,8,1585001820,8,0,canceled,"40.931",,,,,,,,,,,
"1585005420.2452","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585005420.631025",0,6,1585005420,6,0,canceled,"33.058",,,,,,,,,,,
"1585009021.2465","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585009021.480308",0,5,1585009021,5,0,canceled,"33.827",,,,,,,,,,,
"1585012620.2477","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585012620.495301",0,5,1585012620,5,0,canceled,"37.564",,,,,,,,,,,
"1585016220.2490","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585016220.783239",0,8,1585016220,8,0,canceled,"32.935",,,,,,,,,,,
"1585019820.2503","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585019820.877604",0,9,1585019820,9,0,canceled,"34.128",,,,,,,,,,,
"1585023420.2516","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585023420.857827",0,10,1585023420,10,0,canceled,"24.523",,,,,,,,,,,
"1585027020.2529","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585027021.003540",0,9,1585027021,9,0,canceled,"9.423",,,,,,,,,,,
"1585030621.2542","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585030621.237592",0,9,1585030621,9,0,canceled,"32.46",,,,,,,,,,,
"1585034221.2555","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585034221.243335",0,9,1585034221,9,0,canceled,"33.297000000000004",,,,,,,,,,,
"1585037821.2571","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585037821.276765",0,12,1585037821,12,0,canceled,"5.341",,,,,,,,,,,
"1585041421.2584","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585041421.093446",0,9,1585041421,9,0,canceled,"35.86",,,,,,,,,,,
"1585045021.2597","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585045021.373142",0,9,1585045021,9,0,canceled,"35.615",,,,,,,,,,,
"1585048621.2609","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585048621.424747",0,7,1585048621,7,0,canceled,"32.987",,,,,,,,,,,
"1585052221.2622","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585052221.304517",0,8,1585052221,8,0,canceled,"36.408",,,,,,,,,,,
"1585055820.2635","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585055820.831242",0,5,1585055820,5,0,canceled,"35.52",,,,,,,,,,,
"1585059421.2648","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585059421.100183",0,10,1585059421,10,0,canceled,"34.197",,,,,,,,,,,
"1585063021.2661","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585063021.179458",0,10,1585063021,10,0,canceled,"31.994",,,,,,,,,,,
"1585066621.2674","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585066621.093891",0,7,1585066621,7,0,canceled,"4.102",,,,,,,,,,,
"1585070221.2687","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585070221.323510",0,7,1585070221,7,0,canceled,"32.121",,,,,,,,,,,
"1585073821.2700","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585073821.307451",0,10,1585073821,10,0,canceled,"12.587",,,,,,,,,,,
"1585077421.2713","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585077421.340689",0,7,1585077421,7,0,canceled,"33.927",,,,,,,,,,,
"1585081021.2725","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585081021.311333",0,8,1585081021,8,0,canceled,"33.454",,,,,,,,,,,
"1585084621.2738","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585084621.148703",0,8,1585084621,8,0,canceled,"32.351",,,,,,,,,,,
"1585088221.2751","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585088221.160674",0,12,1585088221,12,0,canceled,"25.429000000000002",,,,,,,,,,,
"1585091821.2764","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585091821.160947",0,9,1585091821,9,0,canceled,"32.792",,,,,,,,,,,
"1585095421.2777","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585095421.231046",0,9,1585095421,9,0,canceled,"32.438",,,,,,,,,,,
"1585099021.2790","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585099021.142562",0,7,1585099021,7,0,canceled,"40.312",,,,,,,,,,,
"1585102621.2803","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585102621.133721",0,11,1585102621,11,0,canceled,"33.544000000000004",,,,,,,,,,,
"1585106221.2816","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585106221.131613",0,7,1585106221,7,0,canceled,"33.421",,,,,,,,,,,
"1585109821.2829","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585109821.118822",0,8,1585109821,8,0,canceled,"32.607",,,,,,,,,,,
"1585113421.2842","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585113421.184049",0,8,1585113421,8,0,canceled,"32.102000000000004",,,,,,,,,,,
"1585117020.2854","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585117020.776286",0,10,1585117020,10,0,canceled,"32.910000000000004",,,,,,,,,,,
"1585120620.2867","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585120620.636551",0,10,1585120620,10,0,canceled,"20.417",,,,,,,,,,,
"1585124220.2883","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585124220.648329",0,6,1585124220,6,0,canceled,"16.65",,,,,,,,,,,
"1585127820.2896","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585127820.582370",0,8,1585127820,8,0,canceled,"33.326",,,,,,,,,,,
"1585131420.2909","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585131420.643275",0,7,1585131420,7,0,canceled,"6.564",,,,,,,,,,,
"1585135020.2922","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585135020.651570",0,7,1585135020,7,0,canceled,"33.437",,,,,,,,,,,
"1585138620.2935","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585138620.645695",0,10,1585138620,10,0,canceled,"25.323",,,,,,,,,,,
"1585142220.2948","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585142220.524000",0,8,1585142220,8,0,canceled,"34.629",,,,,,,,,,,
"1585145820.2961","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585145820.595410",0,6,1585145820,6,0,canceled,"35.316",,,,,,,,,,,
"1585149421.2974","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585149421.355500",0,8,1585149421,8,0,canceled,"32.973",,,,,,,,,,,
"1585153021.2987","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585153021.365401",0,9,1585153021,9,0,canceled,"33.236000000000004",,,,,,,,,,,
"1585156621.2999","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585156621.251739",0,7,1585156621,7,0,canceled,"32.62",,,,,,,,,,,
"1585160221.3012","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585160221.292943",0,9,1585160221,9,0,canceled,"9.942",,,,,,,,,,,
"1585163820.3025","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585163820.495551",0,9,1585163820,9,0,canceled,"9.676",,,,,,,,,,,
"1585167420.3038","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585167420.591511",0,9,1585167420,9,0,canceled,"2.367",,,,,,,,,,,
"1585171020.3051","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585171020.666024",0,7,1585171020,7,0,canceled,"1.788",,,,,,,,,,,
"1585174620.3064","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585174620.724317",0,10,1585174620,10,0,canceled,"1.804",,,,,,,,,,,
"1585178220.3077","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585178220.788168",0,8,1585178220,8,0,canceled,"2.008",,,,,,,,,,,
"1585181820.3090","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585181820.777918",0,5,1585181820,5,0,canceled,"2.122",,,,,,,,,,,
"1585185420.3103","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585185420.720694",0,7,1585185420,7,0,canceled,"1.935",,,,,,,,,,,
"1585189020.3116","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1585189020.624096",0,6,1585189020,6,0,canceled,"1.877",,,,,,,,,,,
"1585192620.3129","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1585192620.573180",0,9,1585192620,9,0,canceled,"1.836",,,,,,,,,,,
